    33700000         419   209.753784    
    33800000         425   219.145691    
    33900000         425   222.276367    
    34000000         425   225.407043    
    34100000         425   241.060303    
    34200000         425   250.452271    
    34300000         425   250.452271    
    34400000         425   231.668335    
    34500000         419   259.844238    
    34600000         419   234.799011    
    34700000         419   231.668365    
    34800000         425   216.015076    
    34900000         422   237.929657    
    35000000         425   237.929688    
    35100000         425   216.015076    
    35200000         419   250.452271    
    35300000         425   259.844238    
    35400000         419   228.537720    
    35500000         425   231.668335    
    35600000         428   234.799042    
    35700000         419   231.668365    
    35800000         425   225.407043    
    35900000         450   241.060303    
    36000000         394   241.060333    
    36100000         425   228.537720    
    36200000         419   228.537720    
    36300000         422   244.190979    
    36400000         419   234.799011    
    36500000         425   228.537720    
    36600000         425   237.929688    
    36700000         419   241.060303    
    36800000         419   206.623108    
    36900000         419   244.190948    
    37000000         425   241.060272    
    37100000         428   247.321625    
    37200000         425   253.582947    
    37300000         432   244.190948    
    37400000         419   244.190979    
    37500000         419   231.668335    
    37600000         425   231.668335    
    37700000         425   222.276367    
    37800000         425   250.452271    
    37900000         425   250.452271    
    38000000         425   244.190979    
    38100000         419   244.190979    
    38200000         419   231.668335    
    38300000         419   219.145752    
    38400000         425   206.623138    
    38500000         419   190.969849    
    38600000         425   228.537720    
    38700000         425   225.407043    
    38800000         419   225.407043    
    38900000         425   219.145721    
    39000000         319   178.447235    
    39100000         425   209.753784    
    39200000         425   225.407074    
    39300000         419   228.537689    
    39400000         425   231.668396    
    39500000         425   225.407074    
    39600000         453   219.145752    
    39700000         485   222.276428    
    39800000         438   216.015076    
    39900000         419   203.492462    
    40000000         419   209.753784    
    40100000         472   212.884399    
    40200000         419   228.537689    
    40300000         425   234.799011    
    40400000         485   244.190948    
    40500000         422   247.321625    
    40600000         422   241.060303    
    40700000         425   247.321625    
    40800000         425   256.713562    
    40900000         425   234.799011    
    41000000         422   247.321625    
    41100000         488   212.884399    
    41200000         413   244.190979    
    41300000         419   228.537720    
    41400000         425   262.974884    
    41500000         419   253.582947    
    41600000         419   256.713562    
    41700000         419   272.366821    
    41800000         419   256.713562    
    41900000         391   266.105560    
    42000000         425   253.582947    
    42100000         425   262.974884    
    42200000         425   244.190918    
    42300000         403   272.366882    
    42400000         391   250.452271    
    42500000         403   247.321594    
    42600000         425   256.713593    
    42700000         419   231.668335    
    42800000         425   256.713623    
    42900000         416   241.060333    
    43000000         338   266.105560    
    43100000         350   262.974915    
    43200000         419   247.321625    
    43300000         394   262.974854    
    43400000         425   241.060303    
    43500000         419   244.190979    
    43600000         419   250.452271    
    43700000         425   250.452271    
    43800000         419   244.190948    
    43900000         422   244.190948    
    44000000         419   241.060303    
    44100000         419   234.798981    
    44200000         375   228.537689    
    44300000         425   247.321655    
    44400000         425   250.452271    
    44500000         425   241.060303    
    44600000         419   244.190948    
    44700000         419   219.145691    
    44800000         425   241.060303    
    44900000         435   247.321625    
    45000000         385   250.452301    
    45100000         419   250.452240    
    45200000         419   244.190948    
    45300000         425   256.713562    
    45400000         425   259.844208    
    45500000         425   272.366852    
    45600000         425   275.497498    
    45700000         425   275.497498    
    45800000         419   291.150757    
    45900000         397   278.628143    
    46000000         419   259.844238    
    46100000         419   262.974854    
    46200000         425   241.060303    
    46300000         419   253.582916    
    46400000         419   244.190948    
    46500000         425   262.974884    
    46600000         369   247.321625    
    46700000         410   262.974854    
    46800000         419   284.889465    
    46900000         303   266.105530    
    47000000         425   272.366882    
    47100000         413   259.844208    
    47200000         356   294.281433    
    47300000         419   281.758789    
    47400000         397   266.105560    
    47500000         425   209.753754    
    47600000         419   281.758820    
    47700000         419   281.758820    
    47800000         457   309.934692    
    47900000         425   297.412048    
    48000000         416   281.758789    
    48100000         325   313.065338    
    48200000         425   309.934692    
    48300000         416   319.326630    
    48400000         425   303.673401    
    48500000         403   294.281403    
    48600000         419   247.321594    
    48700000         419   269.236206    
    48800000         403   288.020081    
    48900000         419   278.628174    
    49000000         378   291.150757    
    49100000         419   294.281433    
    49200000         425   275.497498    
    49300000         300   284.889496    
    49400000         319   300.542694    
    49500000         422   306.804047    
    49600000         419   300.542694    
    49700000         472   303.673401    
    49800000         378   288.020111    
    49900000         425   306.804047    
    50000000         403   294.281433    
    50100000         425   291.150757    
    50200000         419   275.497498    
    50300000         419   266.105560    
    50400000         425   281.758850    
    50500000         425   284.889465    
    50600000         425   291.150787    
    50700000         425   297.412109    
    50800000         419   288.020081    
    50900000         413   266.105560    
    51000000         425   281.758820    
    51100000         419   272.366821    
    51200000         425   269.236176    
    51300000         466   269.236206    
    51400000         422   269.236206    
    51500000         410   278.628143    
    51600000         425   281.758789    
    51700000         425   275.497498    
    51800000         400   284.889465    
    51900000         419   284.889465    
    52000000         372   291.150757    
    52100000         394   275.497498    
    52200000         425   288.020142    
    52300000         385   278.628143    
    52400000         419   297.412079    
    52500000         419   291.150757    
    52600000         419   294.281403    
    52700000         422   288.020081    
    52800000         425   300.542725    
    52900000         425   297.412079    
    53000000         425   288.020142    
    53100000         406   278.628143    
    53200000         410   288.020111    
    53300000         419   281.758789    
    53400000         419   291.150757    
    53500000         425   259.844238    
    53600000         422   266.105530    
    53700000         422   272.366882    
    53800000         425   272.366821    
    53900000         425   275.497498    
    54000000         419   269.236206    
    54100000         425   262.974854    
    54200000         319   262.974854    
    54300000         385   272.366821    
    54400000         425   275.497498    
    54500000         419   284.889465    
    54600000         425   272.366821    
    54700000         419   284.889465    
    54800000         419   297.412109    
    54900000         419   284.889465    
    55000000         400   297.412079    
    55100000         391   306.804047    
    55200000         425   306.804016    
    55300000         422   294.281433    
    55400000         425   294.281433    
    55500000         419   306.804016    
    55600000         425   309.934692    
    55700000         425   322.457306    
    55800000         366   278.628113    
    55900000         391   281.758789    
    56000000         385   297.412079    
    56100000         369   284.889465    
    56200000         425   313.065338    
    56300000         425   309.934692    
    56400000         316   313.065308    
    56500000         425   306.804016    
    56600000         403   300.542725    
    56700000         419   291.150757    
    56800000         422   297.412079    
    56900000         413   284.889435    
    57000000         425   313.065338    
    57100000         422   319.326660    
    57200000         425   344.371887    
    57300000         419   341.241241    
    57400000         425   328.718628    
    57500000         425   353.763824    
    57600000         425   353.763824    
    57700000         425   347.502533    
    57800000         406   341.241211    
    57900000         347   325.587921    
    58000000         425   288.020111    
    58100000         425   344.371887    
    58200000         425   341.241241    
    58300000         419   328.718597    
    58400000         444   341.241211    
    58500000         425   341.241211    
    58600000         422   344.371857    
    58700000         425   334.979889    
    58800000         425   341.241211    
    58900000         425   334.979919    
    59000000         425   341.241211    
    59100000         388   356.894470    
    59200000         425   353.763824    
    59300000         425   341.241180    
    59400000         360   353.763794    
    59500000         419   341.241211    
    59600000         372   363.155762    
    59700000         406   363.155823    
    59800000         500   356.894501    
    59900000         425   347.502533    
    60000000         288   353.763855    
    60100000         419   338.110596    
    60200000         406   338.110565    
    60300000         425   328.718567    
    60400000         425   344.371887    
    60500000         425   322.457306    
    60600000         425   347.502502    
    60700000         422   334.979919    
    60800000         425   334.979889    
    60900000         416   319.326630    
    61000000         306   360.025116    
    61100000         419   363.155792    
    61200000         425   363.155823    
    61300000         397   360.025116    
    61400000         356   356.894470    
    61500000         375   347.502502    
    61600000         422   353.763794    
    61700000         425   347.502563    
    61800000         425   341.241211    
    61900000         419   350.633209    
    62000000         300   341.241180    
    62100000         438   297.412109    
    62200000         425   328.718597    
    62300000         281   313.065308    
    62400000         406   338.110565    
    62500000         438   344.371887    
    62600000         460   341.241211    
    62700000         425   338.110565    
    62800000         425   334.979919    
    62900000         425   338.110565    
    63000000         425   322.457306    
    63100000         419   322.457306    
    63200000         425   316.196014    
    63300000         419   325.587982    
    63400000         344   325.587982    
    63500000         422   331.849304    
    63600000         428   331.849274    
    63700000         366   341.241241    
    63800000         425   338.110565    
    63900000         419   347.502533    
    64000000         419   353.763824    
    64100000         419   341.241211    
    64200000         410   350.633179    
    64300000         419   347.502502    
    64400000         435   328.718628    
    64500000         419   328.718628    
    64600000         425   328.718597    
    64700000         419   316.195984    
    64800000         472   325.587952    
    64900000         425   341.241211    
    65000000         425   334.979950    
    65100000         419   338.110565    
    65200000         350   331.849274    
    65300000         425   350.633179    
    65400000         438   331.849274    
    65500000         394   341.241211    
    65600000         347   341.241211    
    65700000         422   347.502563    
    65800000         425   356.894470    
    65900000         425   353.763855    
    66000000         478   344.371857    
    66100000         419   347.502533    
    66200000         334   350.633179    
    66300000         425   360.025177    
    66400000         425   350.633179    
    66500000         419   319.326660    
    66600000         410   350.633209    
    66700000         425   341.241241    
    66800000         425   338.110565    
    66900000         425   319.326630    
    67000000         425   316.196014    
    67100000         419   322.457306    
    67200000         422   325.587952    
    67300000         425   341.241241    
    67400000         425   338.110565    
    67500000         419   334.979889    
    67600000         441   316.195984    
    67700000         419   334.979919    
    67800000         419   344.371857    
    67900000         375   338.110596    
    68000000         391   331.849274    
    68100000         419   338.110535    
    68200000         410   331.849243    
    68300000         447   297.412079    
    68400000         422   313.065308    
    68500000         419   322.457336    
    68600000         425   331.849274    
    68700000         422   344.371887    
    68800000         419   350.633179    
    68900000         419   353.763794    
    69000000         425   347.502502    
    69100000         425   334.979919    
    69200000         419   334.979889    
    69300000         419   338.110596    
    69400000         419   353.763855    
    69500000         425   350.633179    
    69600000         394   347.502563    
    69700000         497   353.763824    
    69800000         425   356.894470    
    69900000         350   350.633209    
    70000000         425   363.155823    
    70100000         425   360.025146    
    70200000         425   353.763855    
    70300000         425   356.894470    
    70400000         432   344.371857    
    70500000         425   347.502563    
    70600000         419   331.849274    
    70700000         419   350.633179    
    70800000         422   344.371857    
    70900000         419   341.241211    
    71000000         419   356.894470    
    71100000         425   350.633148    
    71200000         425   328.718597    
    71300000         425   344.371857    
    71400000         425   344.371857    
    71500000         425   356.894470    
    71600000         419   360.025146    
    71700000         425   347.502502    
    71800000         419   344.371887    
    71900000         425   350.633148    
    72000000         425   341.241241    
    72100000         425   363.155762    
    72200000         438   356.894470    
    72300000         413   353.763794    
    72400000         419   334.979889    
    72500000         425   338.110596    
    72600000         353   350.633209    
    72700000         425   347.502533    
    72800000         425   344.371857    
    72900000         425   331.849304    
    73000000         419   300.542725    
    73100000         419   341.241241    
    73200000         419   360.025146    
    73300000         497   347.502502    
    73400000         425   325.587982    
    73500000         419   344.371887    
    73600000         513   350.633209    
    73700000         419   338.110596    
    73800000         422   356.894531    
    73900000         419   350.633179    
    74000000         425   356.894531    
    74100000         425   344.371887    
    74200000         497   350.633209    
    74300000         425   328.718597    
    74400000         425   322.457336    
    74500000         425   331.849243    
    74600000         419   334.979919    
    74700000         425   334.979919    
    74800000         475   331.849274    
    74900000         419   328.718628    
    75000000         419   316.195984    
    75100000         406   316.196014    
    75200000         425   353.763794    
    75300000         425   347.502502    
    75400000         425   344.371887    
    75500000         504   341.241241    
    75600000         441   334.979919    
    75700000         419   353.763855    
    75800000         425   350.633179    
    75900000         425   350.633148    
    76000000         425   338.110565    
    76100000         432   331.849243    
    76200000         425   331.849304    
    76300000         425   356.894470    
    76400000         425   344.371887    
    76500000         419   325.587952    
    76600000         425   344.371857    
    76700000         410   347.502502    
    76800000         419   363.155823    
    76900000         419   360.025146    
    77000000         410   353.763794    
    77100000         425   356.894501    
    77200000         419   353.763855    
    77300000         447   356.894501    
    77400000         425   369.417084    
    77500000         425   328.718628    
    77600000         425   353.763824    
    77700000         425   338.110596    
    77800000         419   319.326660    
    77900000         425   331.849243    
    78000000         419   338.110596    
    78100000         425   316.195984    
    78200000         425   316.195984    
    78300000         419   328.718628    
    78400000         381   272.366821    
    78500000         425   306.804016    
    78600000         425   353.763824    
    78700000         388   272.366882    
    78800000         425   334.979950    
    78900000         425   350.633179    
    79000000         419   356.894470    
    79100000         425   378.809082    
    79200000         419   372.547729    
    79300000         425   369.417114    
    79400000         410   350.633209    
    79500000         425   363.155792    
    79600000         419   372.547760    
    79700000         369   360.025146    
    79800000         425   322.457306    
    79900000         425   325.587952    
    80000000         425   347.502502    
    80100000         419   331.849274    
    80200000         419   334.979889    
    80300000         422   363.155823    
    80400000         410   356.894501    
    80500000         425   334.979889    
    80600000         425   350.633179    
    80700000         228   360.025146    
    80800000         231   372.547791    
    80900000         366   363.155823    
    81000000         425   350.633179    
    81100000         419   353.763855    
    81200000         425   356.894531    
    81300000         425   353.763855    
    81400000         422   347.502533    
    81500000         425   350.633209    
    81600000         419   347.502533    
    81700000         391   347.502533    
    81800000         419   341.241211    
    81900000         410   363.155823    
    82000000         425   353.763794    
    82100000         425   341.241211    
    82200000         425   322.457275    
    82300000         425   306.804047    
    82400000         341   309.934692    
    82500000         419   281.758789    
    82600000         450   309.934662    
    82700000         419   319.326660    
    82800000         450   319.326660    
    82900000         425   325.587982    
    83000000         419   313.065338    
    83100000         419   278.628143    
    83200000         541   288.020081    
    83300000         419   313.065369    
    83400000         391   319.326660    
    83500000         419   328.718597    
    83600000         356   328.718628    
    83700000         425   325.587952    
    83800000         450   331.849243    
    83900000         419   328.718628    
    84000000         385   331.849274    
    84100000         410   334.979950    
    84200000         419   334.979889    
    84300000         425   341.241211    
    84400000         419   344.371887    
    84500000         425   347.502533    
    84600000         425   341.241211    
    84700000         419   350.633179    
    84800000         425   350.633179    
    84900000         419   363.155792    
    85000000         425   344.371857    
    85100000         425   350.633209    
    85200000         419   363.155792    
    85300000         419   363.155762    
    85400000         419   363.155823    
    85500000         425   375.678406    
    85600000         419   363.155823    
    85700000         419   363.155823    
    85800000         425   344.371887    
    85900000         425   350.633179    
    86000000         425   350.633179    
    86100000         425   360.025146    
    86200000         425   360.025146    
    86300000         419   344.371857    
    86400000         425   353.763824    
    86500000         425   356.894470    
    86600000         419   356.894470    
    86700000         425   353.763855    
    86800000         419   360.025146    
    86900000         425   341.241241    
    87000000         425   363.155792    
    87100000         457   356.894470    
    87200000         419   353.763855    
    87300000         425   344.371857    
    87400000         419   366.286438    
    87500000         419   306.804016    
    87600000         425   331.849274    
    87700000         425   353.763855    
    87800000         425   356.894470    
    87900000         381   360.025146    
    88000000         432   347.502563    
    88100000         419   328.718628    
    88200000         406   334.979889    
    88300000         425   344.371887    
    88400000         425   334.979889    
    88500000         419   347.502563    
    88600000         419   344.371887    
    88700000         488   350.633179    
    88800000         306   338.110565    
    88900000         419   328.718628    
    89000000         419   338.110535    
    89100000         425   350.633209    
    89200000         419   356.894470    
    89300000         422   350.633209    
    89400000         419   356.894501    
    89500000         425   366.286469    
    89600000         425   347.502533    
    89700000         366   350.633179    
    89800000         406   344.371857    
    89900000         419   334.979919    
    90000000         419   303.673340    
    90100000         425   322.457275    
    90200000         419   325.587952    
    90300000         394   313.065369    
    90400000         450   325.587952    
    90500000         400   328.718567    
    90600000         344   338.110596    
    90700000         494   322.457275    
    90800000         419   334.979889    
    90900000         425   325.587921    
    91000000         410   328.718628    
    91100000         425   338.110535    
    91200000         425   350.633148    
    91300000         425   338.110565    
    91400000         457   338.110535    
    91500000         463   331.849274    
    91600000         425   322.457306    
    91700000         425   328.718628    
    91800000         419   322.457275    
    91900000         419   328.718567    
    92000000         425   291.150757    
    92100000         303   313.065308    
    92200000         316   297.412109    
    92300000         425   309.934662    
    92400000         425   316.196014    
    92500000         425   325.587921    
    92600000         428   322.457275    
    92700000         419   306.804047    
    92800000         419   291.150757    
    92900000         425   272.366821    
    93000000         419   275.497498    
    93100000         406   294.281403    
    93200000         419   269.236176    
    93300000         375   269.236206    
    93400000         425   272.366852    
    93500000         397   281.758820    
    93600000         385   297.412048    
    93700000         325   300.542755    
    93800000         432   284.889435    
    93900000         425   284.889435    
    94000000         425   300.542725    
    94100000         419   291.150757    
    94200000         422   288.020142    
    94300000         378   288.020111    
    94400000         425   291.150757    
    94500000         425   281.758789    
    94600000         397   281.758820    
    94700000         363   284.889496    
    94800000         419   269.236206    
    94900000         419   250.452240    
    95000000         419   253.582886    
    95100000         400   253.582947    
    95200000         428   259.844269    
    95300000         422   278.628143    
    95400000         419   266.105530    
    95500000         419   262.974854    
    95600000         419   278.628174    
    95700000         425   288.020111    
    95800000         385   275.497528    
    95900000         385   269.236206    
    96000000         419   256.713593    
    96100000         422   247.321594    
    96200000         366   266.105530    
    96300000         425   250.452240    
    96400000         309   262.974884    
    96500000         419   266.105530    
    96600000         419   288.020111    
    96700000         375   281.758820    
    96800000         419   281.758820    
    96900000         419   256.713593    
    97000000         419   284.889496    
    97100000         419   288.020142    
    97200000         419   297.412079    
    97300000         441   303.673401    
    97400000         413   300.542725    
    97500000         419   303.673370    
    97600000         425   291.150787    
    97700000         391   281.758789    
    97800000         419   294.281433    
    97900000         350   237.929626    
    98000000         419   256.713562    
    98100000         435   269.236206    
    98200000         425   291.150757    
    98300000         419   306.804047    
    98400000         425   297.412079    
    98500000         422   300.542725    
    98600000         419   313.065338    
    98700000         425   313.065338    
    98800000         388   309.934692    
    98900000         425   306.804016    
    99000000         366   300.542725    
    99100000         419   306.804016    
    99200000         419   303.673370    
    99300000         425   281.758820    
    99400000         419   284.889435    
    99500000         375   300.542725    
    99600000         425   288.020111    
    99700000         425   278.628143    
    99800000         419   275.497498    
    99900000         425   278.628174    
    10000000         419   278.628143    
    10010000         447   272.366882    
    10020000         425   262.974915    
    10030000         425   269.236206    
    10040000         425   281.758820    
    10050000         425   294.281372    
    10060000         419   281.758789    
    10070000         425   266.105560    
    10080000         419   266.105560    
    10090000         425   250.452271    
    10100000         425   259.844238    
    10110000         425   266.105530    
    10120000         425   256.713562    
    10130000         419   269.236176    
    10140000         422   272.366852    
    10150000         425   275.497498    
    10160000         422   262.974884    
    10170000         385   266.105530    
    10180000         356   266.105560    
    10190000         419   281.758789    
    10200000         441   278.628113    
    10210000         419   266.105560    
    10220000         447   253.582947    
    10230000         334   244.190979    
    10240000         425   250.452301    
    10250000         425   256.713593    
    10260000         419   250.452301    
    10270000         325   241.060303    
    10280000         419   256.713562    
    10290000         425   250.452301    
    10300000         425   247.321594    
    10310000         419   259.844238    
    10320000         381   253.582947    
    10330000         425   250.452271    
    10340000         419   256.713562    
    10350000         419   250.452271    
    10360000         422   250.452271    
    10370000         397   241.060333    
    10380000         413   237.929688    
    10390000         425   250.452301    
    10400000         425   247.321594    
    10410000         419   247.321594    
    10420000         425   244.190948    
    10430000         425   253.582947    
    10440000         425   241.060303    
    10450000         422   247.321625    
    10460000         391   225.407043    
    10470000         419   250.452301    
    10480000         425   247.321655    
    10490000         425   253.582916    
    10500000         425   247.321594    
    10510000         419   241.060272    
    10520000         372   262.974854    
    10530000         419   259.844208    
    10540000         425   256.713593    
    10550000         425   253.582886    
    10560000         419   266.105560    
    10570000         363   222.276398    
    10580000         419   234.798981    
    10590000         419   266.105530    
    10600000         419   253.582947    
    10610000         425   253.582947    
    10620000         419   266.105560    
    10630000         360   272.366852    
    10640000         406   278.628113    
    10650000         425   212.884430    
    10660000         400   244.190979    
    10670000         388   250.452271    
    10680000         419   269.236176    
    10690000         419   272.366852    
    10700000         425   278.628174    
    10710000         363   275.497498    
    10720000         419   272.366821    
    10730000         425   256.713562    
    10740000         482   244.190979    
    10750000         385   256.713593    
    10760000         400   247.321625    
    10770000         428   266.105530    
